session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Current UK area of residence,Employment Status,First Language,Nationality,Sex,Student Status
6064d403884bd4fe4b958fbc,5c1d234d89f035000172aeb7,RETURNED,2021-03-31 20:07:04.212000,,146561.414198,24,757,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6064d403d2fb4a3763f0ef82,5f32a9f8d5256d000a41a2d5,APPROVED,2021-03-31 20:00:47.048000,2021-03-31 22:03:45.753000,7378.705,38,210,0,100,2021-04-01 07:55:02.180000,6668AF37,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,DATA EXPIRED,United Kingdom,Female,No
6064d404354947f5fd6e6dc3,56ce42d9465e580006846f57,APPROVED,2021-03-31 20:01:31.829000,2021-03-31 21:10:27.889000,4136.06,53,2280,19,99,2021-04-01 07:51:20.781000,6668AF37,United Kingdom,United Kingdom,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)",Full-Time,English,United Kingdom,Male,No
6064d40498f0dc04e9a8fe1c,5b9d4e1f01a3d30001c71022,RETURNED,2021-03-31 19:56:55.268000,,147170.374949,21,257,3,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6064d404dc36fe08f939fc93,5ff85878c73c7102572ca342,APPROVED,2021-03-31 19:58:05.322000,2021-04-01 09:07:53.471000,47388.149,60,117,1,100,2021-04-01 09:07:53.628000,Manual Completion,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,DATA EXPIRED,United Kingdom,Male,No
6064d40554d4f7588dfc138f,5fe247ccdfcbb9dda902109d,AWAITING REVIEW,2021-03-31 19:56:53.289000,2021-03-31 21:41:33.867000,6280.578,27,74,0,100,,6668AF37,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,DATA EXPIRED,United Kingdom,Female,No
6064d405d78240a9dfcdb4ee,6009aa37bb4a7c0253712de4,APPROVED,2021-03-31 19:56:53.483000,2021-03-31 21:21:26.787000,5073.304,25,63,0,100,2021-04-01 09:32:17.723000,6668AF37,Bangladesh,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Unemployed (and job seeking),DATA EXPIRED,Bangladesh,Male,Yes
6064d406f1ed5c3c4309f12f,60382302ed55291413dc6a88,APPROVED,2021-03-31 19:57:05.512000,2021-03-31 21:52:09.437000,6903.925,26,29,0,100,2021-04-01 07:55:03.934000,6668AF37,Canada,United Kingdom,,Full-Time,DATA EXPIRED,Canada,Female,No
6064d408351860a2eae2c309,57deea8589fea700017296dc,RETURNED,2021-03-31 19:56:58.004000,,147167.669934,61,822,6,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6064d40877b43c19e13658fa,5df15288b1fb0506c5fc6afb,APPROVED,2021-03-31 19:56:56.843000,2021-03-31 21:30:58.304000,5641.461,32,526,0,100,2021-04-01 07:55:05.041000,6668AF37,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,English,United Kingdom,Female,No
6064d40981f2b7915c54dab6,5edf94ca75bfd126354e13b9,RETURNED,2021-03-31 20:07:04.212000,,146561.470039,34,282,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6064d40aa166fabfd91d06a1,5ea07fc202b8bd05bb59bc38,RETURNED,2021-03-31 19:58:56.988000,,147048.694132,72,331,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6064d40b26c90367d3110cb4,60537fdcda0ac05f1c59c57f,APPROVED,2021-03-31 19:57:04.520000,2021-03-31 20:56:09.656000,3545.136,36,16,0,100,2021-04-01 07:55:07.590000,6668AF37,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,DATA EXPIRED,United Kingdom,Female,No
6064d40e77c48318f1a7c1a3,5ef0530e6a229555fac1f7c9,APPROVED,2021-03-31 19:57:05.534000,2021-04-01 09:08:15.123000,47469.589,29,245,1,100,2021-04-01 09:08:15.267000,Manual Completion,United Kingdom,United Kingdom,Scotland,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,Yes
6064d40eb49d8cc9e2c2a86d,5b1f8feb44127b0001401d22,RETURNED,2021-03-31 19:57:02.526000,,147163.172288,28,534,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6064d40f4178500d76ebfe87,5bed46d14e4e6a00010df5c0,RETURNED,2021-03-31 20:07:03.390000,,146562.308364,34,411,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6064d40f7f603588f6ce3369,5f5e37736352f06ac587ddb8,APPROVED,2021-03-31 19:57:03.174000,2021-03-31 21:31:18.854000,5655.68,33,150,0,100,2021-04-01 07:55:08.549000,6668AF37,Italy,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,DATA EXPIRED,United Kingdom,Male,No
6064d429791ed67efbf7f6dc,5f5174760868af3ce9a5d9f7,RETURNED,2021-03-31 19:57:29.831000,,147135.875782,26,177,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6064d429f0849d05489990ae,5c35655f87b777000170d85a,AWAITING REVIEW,2021-03-31 19:57:31.740000,2021-03-31 21:27:25.821000,5394.081,33,701,1,100,,6668AF37,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,English,United Kingdom,Male,No
6064d42c2d410e5d7ae418a0,5f0b339b48213f430a2e548d,APPROVED,2021-03-31 19:57:31.994000,2021-03-31 21:23:17.859000,5145.865,34,273,6,98,2021-04-01 07:55:10.049000,6668AF37,United Kingdom,United Kingdom,Scotland,Full-Time,English,United Kingdom,Male,No
6064d43a0d19cc9bbc572db8,5d3d9749607ede001a0712df,APPROVED,2021-03-31 19:57:54.652000,2021-03-31 21:48:15.304000,6620.652,19,557,14,95,2021-04-01 09:32:23.643000,6668AF37,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,English,United Kingdom,Female,No
6064d5316d303b096f3f70ab,5ff8793fd47e180715c23511,RETURNED,2021-03-31 20:11:53.804000,,146271.927207,20,46,2,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6064d557a750e450ec5aa3b6,5ea8aec3844c4313d9ee62fa,RETURNED,2021-03-31 20:02:43.793000,,146821.938289,29,144,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6064d5a06ff80b11e748fe9c,5d1290103b20b0000102e8e3,RETURNED,2021-03-31 20:04:07.625000,,146738.106328,36,504,5,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6064d5e16471d54d82d3fd2f,57160a57cd6ea20011dae249,RETURNED,2021-03-31 20:04:50.501000,,146695.230365,32,2442,11,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6064d5e5a7be51db6ca893df,5fe89bd3fd725a78353d1d1e,RETURNED,2021-03-31 20:04:58.712000,,146687.0194,26,17,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6064d5e8096794a268d59b14,5d470786da637a00014ba26f,APPROVED,2021-03-31 20:04:55.987000,2021-03-31 21:36:46.314000,5510.327,35,888,0,100,2021-04-01 07:55:11.757000,6668AF37,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Full-Time,English,United Kingdom,Male,No
6064d5fc2aa35bbf65ab7007,60311a70543ec5fe2111b84e,APPROVED,2021-03-31 20:06:08.017000,2021-03-31 22:17:26.997000,7878.98,30,41,1,99,2021-04-01 07:55:15.153000,6668AF37,Bahrain,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,DATA EXPIRED,Bahrain,Male,Yes
6064d637857e10ecda61d40b,5db5e92f734a26000b470dde,APPROVED,2021-03-31 20:10:28.269000,2021-03-31 21:52:36.865000,6128.596,22,277,0,100,2021-04-01 07:55:16.355000,6668AF37,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Unemployed (and job seeking),English,United Kingdom,Male,No
6064d6552a68924c09a9c3ab,601aeb70e9531b3f15c3036b,APPROVED,2021-03-31 20:06:45.373000,2021-03-31 21:04:44.739000,3479.366,19,62,0,100,2021-04-01 07:55:18.037000,6668AF37,United Kingdom,United Kingdom,"London, England ",Other,DATA EXPIRED,United Kingdom,Male,Yes
6064d6684a2465c6bf2b83d1,5e3c2706dbd7c6000ec882ae,APPROVED,2021-03-31 20:07:04.314000,2021-03-31 21:38:57.206000,5512.892,21,201,0,100,2021-04-01 07:55:19.294000,6668AF37,Brazil,Portugal,"London, England ",Full-Time,Portuguese,Brazil,Female,Yes
6064d671d2684b69453a3294,602d86c3fe40c07eef510610,APPROVED,2021-03-31 20:07:48.724000,2021-03-31 21:26:05.776000,4697.052,19,36,0,100,2021-04-01 07:55:20.766000,6668AF37,United Kingdom,United Kingdom,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)",Unemployed (and job seeking),DATA EXPIRED,United Kingdom,Male,No
6064d67c2a68924c09a9c3ae,6036671c207dcfd40665411e,APPROVED,2021-03-31 20:07:43.270000,2021-03-31 21:08:03.457000,3620.187,22,34,0,100,2021-04-01 07:55:21.757000,6668AF37,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Unemployed (and job seeking),DATA EXPIRED,United Kingdom,Male,No
6064d6d1d78240a9dfcdb50f,5ebe59309264f81ae5a87a30,RETURNED,2021-03-31 20:09:06.017000,,146439.776677,21,319,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6064d6fdc2dea87c583be9f9,6037e184d1aca60719f7c18e,APPROVED,2021-03-31 20:09:33.246000,2021-03-31 21:44:02.404000,5669.158,28,29,0,100,2021-04-01 07:55:22.918000,6668AF37,Italy,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Part-Time,DATA EXPIRED,Italy,Male,No
6064d728175cab042105d2ae,5edd5ca2fa8f13101b0b0e27,APPROVED,2021-03-31 20:10:18.497000,2021-03-31 21:04:01.042000,3222.545,30,225,3,99,2021-04-01 07:55:23.902000,6668AF37,United Kingdom,United Kingdom,"London, England ",Full-Time,DATA EXPIRED,United Kingdom,Female,DATA EXPIRED
6064d730b12d403fec81e7ab,5979187fa33b0d0001fd3292,APPROVED,2021-03-31 20:10:41.871000,2021-03-31 21:15:14.514000,3872.643,25,6,0,100,2021-04-01 07:55:25.607000,6668AF37,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,English,United Kingdom,Female,No
6064d7350d63196f116b1e75,5beecf340431f3000193c926,APPROVED,2021-03-31 20:10:32.181000,2021-03-31 21:09:45.316000,3553.135,39,230,2,100,2021-04-01 07:55:26.571000,6668AF37,United Kingdom,United Kingdom,Scotland,Full-Time,English,United Kingdom,Female,Yes
6064d7ed3db35232e7df3e03,5b68c9eb87af310001584803,APPROVED,2021-03-31 20:14:05.566000,2021-03-31 21:24:21.498000,4215.932,24,687,10,98,2021-04-01 07:55:28.364000,6668AF37,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,English,United Kingdom,Male,No
6064d7ff87b98cdc4d66be0c,5ee203131d622e25700cd86d,APPROVED,2021-03-31 20:15:52.956000,2021-03-31 21:09:16.827000,3203.871,49,472,11,96,2021-04-01 09:32:29.432000,6668AF37,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Part-Time,English,United States,Female,No
6064d91fa123333e71258a7a,5bbc3d95f1f9ba000141d855,APPROVED,2021-03-31 20:21:04.966000,2021-03-31 21:05:47.956000,2682.99,62,617,0,100,2021-04-01 07:55:31.298000,6668AF37,United Kingdom,United Kingdom,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)",Full-Time,English,United Kingdom,Female,No
6064de9bf1633928b826be07,5fa01b6003aed3026366571c,APPROVED,2021-03-31 20:42:58.042000,2021-03-31 22:15:19.203000,5541.161,19,92,1,99,2021-04-01 07:55:34.142000,6668AF37,Greece,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Part-Time,DATA EXPIRED,Greece,Female,Yes
6064f1b6d972d61f3d0dcce0,602d1d984787306b190f0b43,APPROVED,2021-03-31 22:03:34.005000,2021-03-31 23:21:48.688000,4694.683,39,44,0,100,2021-04-01 07:55:35.215000,6668AF37,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Part-Time,DATA EXPIRED,United Kingdom,Male,No
6064f1ba1d84f5cbfeceb252,5de82b76996ad108416bb0cf,APPROVED,2021-03-31 22:06:16.523000,2021-03-31 23:25:34.049000,4757.526,32,236,1,100,2021-04-01 07:55:36.400000,6668AF37,United Kingdom,United Kingdom,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)",Full-Time,English,United Kingdom,Male,No
6064f1ba7dcf9df6e42ab263,594abd98215cbd000146debc,APPROVED,2021-03-31 22:03:38.679000,2021-03-31 23:14:56.006000,4277.327,52,1475,3,100,2021-04-01 07:55:37.909000,6668AF37,United Kingdom,United Kingdom,Scotland,Part-Time,English,United Kingdom,Female,No
6064f1bde6deef9e1c5fc44d,5e19961e1b8014222555c3b2,RETURNED,2021-03-31 22:03:41.358000,,139564.547179,32,377,6,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6064f1c0f7666a03de373c4d,5f7f93d23baaf8161cd10edd,APPROVED,2021-03-31 22:03:48.629000,2021-03-31 23:16:44.750000,4376.121,22,178,0,100,2021-04-01 07:55:43.209000,6668AF37,United Kingdom,Poland,"London, England ",Full-Time,DATA EXPIRED,United Kingdom,Male,Yes
6064f1c239ef2cbc32503b93,5f626c68092fc82d0fb43326,APPROVED,2021-03-31 22:03:54.019000,2021-03-31 23:00:54.723000,3420.704,22,163,1,100,2021-04-01 07:55:44.558000,6668AF37,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Other,DATA EXPIRED,United Kingdom,Female,Yes
6064f1c3a25aa58ccb05f590,5c00043a6d931200019bcb9b,APPROVED,2021-03-31 22:03:47.299000,2021-03-31 23:42:23.376000,5916.077,39,527,1,100,2021-04-01 07:55:46.068000,6668AF37,United Kingdom,United Kingdom,"London, England ",Full-Time,English,United Kingdom,Female,No
6064f1c451e058aa6fb9975d,5f6d0ba5015a2e16b989643b,APPROVED,2021-03-31 22:05:21.740000,2021-04-01 00:11:07.432000,7545.692,31,85,1,99,2021-04-01 07:55:48.415000,6668AF37,Gambia,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Unemployed (and job seeking),DATA EXPIRED,United Kingdom,Male,No
6064f1c46ff4d2468a556ccc,5e909d6c5321c13abee11725,APPROVED,2021-03-31 22:04:02.822000,2021-03-31 22:07:02.433000,179.611,33,433,1,100,2021-04-01 09:08:46.381000,6668AF37,United Kingdom,United Kingdom,"London, England ",Full-Time,English,United Kingdom,Female,No
6064f1c6e4ce8e03459a95d4,6059e81a9d3262a2186f92b2,TIMED-OUT,2021-03-31 22:03:50.134000,,139555.818105,21,15,0,100,,,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Other,,United Kingdom,Male,Yes
6064f1ca64ae5f30c10fe4f4,5f19902fd2b95f025c1b0ff3,APPROVED,2021-03-31 22:03:54.790000,2021-03-31 23:18:23.628000,4468.838,21,101,1,100,2021-04-01 07:55:49.708000,6668AF37,Poland,Poland,"London, England ",Other,Polish,Poland,Female,Yes
6064f1ca794f04dbe75df3b8,5ff5fb64a03f37109a291ce7,APPROVED,2021-03-31 22:03:56.425000,2021-03-31 23:31:12.091000,5235.666,25,35,0,100,2021-04-01 07:55:50.826000,6668AF37,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Unemployed (and job seeking),DATA EXPIRED,United Kingdom,Male,No
6064f1cb41d0574a737cd6cd,5ff5c06c83b75807194c5616,APPROVED,2021-03-31 22:04:19.298000,2021-03-31 23:26:05.426000,4906.128,28,31,1,100,2021-04-01 07:55:51.800000,6668AF37,Philippines,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,DATA EXPIRED,Philippines,Female,No
6064f1cba5d00528894dbe85,5eebc01d1b53c11438f3405b,RETURNED,2021-03-31 22:04:06.352000,,139539.632314,32,189,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6064f1ccfc3ec2190c7ed460,5e73b93da3548231a3fe6947,APPROVED,2021-03-31 22:03:56.912000,2021-04-01 09:09:03.187000,39906.275,20,104,0,100,2021-04-01 09:09:03.336000,Manual Completion,Ireland,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Unemployed (and job seeking),English,Ireland,Female,Yes
6064f1cd522f2c47403596da,5ea5b32f7e4bd55a4a53f0d6,APPROVED,2021-03-31 22:09:03.411000,2021-03-31 23:33:53.587000,5090.176,31,266,2,100,2021-04-01 07:55:52.928000,6668AF37,India,United Kingdom,"London, England ",Full-Time,English,India,Male,No
6064f1ce8131a6b2b97a06cf,5b7161c2ddd1aa00012c890c,APPROVED,2021-03-31 22:03:58.300000,2021-03-31 23:09:56.270000,3957.97,30,807,0,100,2021-04-01 07:55:54.576000,6668AF37,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker, retired or disabled)",English,United Kingdom,Male,No
6064f1d121421bc923bd8cc5,5f512df8654d4b32ae24667b,TIMED-OUT,2021-03-31 22:04:01.862000,,139544.146605,24,133,1,100,,,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Part-Time,DATA EXPIRED,United Kingdom,Female,No
6064f1d1ff5b3f2fe573f171,5702c03e68c641000e0d754d,APPROVED,2021-03-31 22:04:01.130000,2021-03-31 23:28:52.583000,5091.453,49,347,0,100,2021-04-01 07:55:58.117000,6668AF37,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Male,No
6064f1d4566c80996338ac46,5f2603dbc96c0e30c5a2cc79,RETURNED,2021-03-31 22:04:04.731000,,139541.295432,26,167,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6064f1f41a3579c2f571165b,5ea8d68a37c5173456c94f50,APPROVED,2021-03-31 22:04:36.668000,2021-03-31 23:13:03.398000,4106.73,24,229,3,97,2021-04-01 09:32:33.322000,6668AF37,United Kingdom,United Kingdom,"London, England ",Unemployed (and job seeking),English,United Kingdom,Female,No
6064f20c97d7f05101c32db3,605550528c7805a02353722e,APPROVED,2021-03-31 22:05:09.972000,2021-03-31 23:36:48.751000,5498.779,27,14,0,100,2021-04-01 07:56:00.140000,6668AF37,United Kingdom,United Kingdom,"London, England ",Unemployed (and job seeking),,United Kingdom,Male,No
6064f3d79d02e3cdfae90413,602520a7131cb02a9887d9dc,APPROVED,2021-03-31 22:15:41.948000,2021-03-31 23:30:50.361000,4508.413,33,51,0,100,2021-04-01 07:56:01.078000,6668AF37,United Kingdom,United Kingdom,Wales,Unemployed (and job seeking),,United Kingdom,Female,No
6064f549a05b3569c3d095b2,6054f10497a4403c4970c770,RETURNED,2021-03-31 22:28:49.737000,,138056.319243,21,16,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6064f555cc1ca0039d28a8c8,6018880c76e9e614739fde32,APPROVED,2021-03-31 22:19:31.458000,2021-03-31 23:33:26.607000,4435.149,48,67,0,100,2021-04-01 07:56:02.347000,6668AF37,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,DATA EXPIRED,United Kingdom,Female,No
6064f586eb0f766b63c83595,5d8ddeb79485840019d5a475,RETURNED,2021-03-31 22:20:02.483000,,138583.580974,23,117,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6064f6296c82722083c7b658,5f6388c21b14c5079764e750,APPROVED,2021-03-31 22:22:33.742000,2021-03-31 23:59:05.039000,5791.297,31,332,1,100,2021-04-01 07:56:03.406000,6668AF37,Japan,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Unemployed (and job seeking),DATA EXPIRED,United States,Male,No
6064f67cb950bae0a938f9fb,5d4ad488dfd8230018fd0b45,APPROVED,2021-03-31 22:23:56.033000,2021-03-31 23:44:57.001000,4860.968,32,542,3,100,2021-04-01 07:56:05.224000,6668AF37,United Kingdom,United Kingdom,Wales,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Male,No
6064f8063d34a3972f7cee40,5b82d4fda284bc000193094c,APPROVED,2021-03-31 22:31:27.230000,2021-04-01 00:03:02.810000,5495.58,30,677,6,99,2021-04-01 07:56:07.803000,6668AF37,United Kingdom,United Kingdom,"London, England ",Full-Time,English,United Kingdom,Male,No
6064f9bb5abbf05337f2af0b,6030fa2450c603fb7017a7be,APPROVED,2021-03-31 22:42:37.126000,2021-03-31 23:50:42.292000,4085.166,26,19,0,100,2021-04-01 07:56:10.779000,6668AF37,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,,United Kingdom,Female,No
6064f9c1b18241f888bb2988,60247d4c7e6455189f02410c,APPROVED,2021-03-31 22:38:02.275000,2021-03-31 23:52:18.600000,4456.325,21,48,1,100,2021-04-01 07:56:11.787000,6668AF37,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Other,DATA EXPIRED,United Kingdom,Male,Yes
6064f9cc0edfc289e1874b98,5fb29577ca2ab98b170f5299,APPROVED,2021-03-31 22:38:04.442000,2021-03-31 23:48:01.877000,4197.435,32,141,1,100,2021-04-01 07:56:12.931000,6668AF37,United Kingdom,United Kingdom,"London, England ",Other,DATA EXPIRED,United Kingdom,Male,No
6064f9cd558d65e567ae81b4,5eaba058fb863f187c27073a,APPROVED,2021-03-31 22:38:05.605000,2021-03-31 23:52:03.374000,4437.769,19,272,0,100,2021-04-01 07:56:14.188000,6668AF37,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,English,United Kingdom,Male,Yes
6064f9cffeaeec71a276c206,5c28cac3867f660001ae9c4a,APPROVED,2021-03-31 22:38:32.451000,2021-03-31 23:52:12.900000,4420.449,29,927,0,100,2021-04-01 07:56:16.001000,6668AF37,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,English,United Kingdom,Male,No
6064f9d9162e1e25f2d6cd6d,5f61203f59f12308a70def89,APPROVED,2021-03-31 22:38:25.816000,2021-03-31 23:34:12.993000,3347.177,34,125,0,100,2021-04-01 09:32:38.721000,6668AF37,United Kingdom,United Kingdom,Scotland,Full-Time,DATA EXPIRED,United Kingdom,Female,No
6064f9dd15a96bb8ae38283f,5e9ffbdcaf81220009abc94f,APPROVED,2021-03-31 22:38:21.555000,2021-04-01 00:01:18.377000,4976.822,30,230,0,100,2021-04-01 07:56:19.625000,6668AF37,United Kingdom,United Kingdom,Northern Ireland,DATA EXPIRED,English,DATA EXPIRED,Male,No
6064f9df93e7a84580fc6d92,5a7f38f0eea3d300016e3767,APPROVED,2021-03-31 22:38:23.538000,2021-03-31 23:36:29.087000,3485.549,31,566,2,100,2021-04-01 07:56:21.103000,6668AF37,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,English,United Kingdom,Male,Yes
6064f9e1cc2bba085c37a18c,5f554006b51dbe0fa5eb9ed9,APPROVED,2021-03-31 22:38:25.738000,2021-04-01 00:35:44.761000,7039.023,25,120,0,100,2021-04-01 07:56:23.763000,6668AF37,Poland,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Full-Time,DATA EXPIRED,Poland,Male,No
